Country,Date,TotalCases,TotalDeaths
Luxembourg,2020-03-19,335,4
Luxembourg,2020-03-20,484,5
Luxembourg,2020-03-21,670,8
Luxembourg,2020-03-22,798,8
Luxembourg,2020-03-23,875,8
Luxembourg,2020-03-24,1099,8
Luxembourg,2020-03-25,1333,8
Luxembourg,2020-03-26,1453,9
Luxembourg,2020-03-27,1605,15
Luxembourg,2020-03-28,1831,18
Luxembourg,2020-03-29,1950,21
Luxembourg,2020-03-30,1988,22
Luxembourg,2020-03-31,2178,23
Luxembourg,2020-04-01,2319,29
Luxembourg,2020-04-02,2487,30
Luxembourg,2020-04-03,2612,31
Luxembourg,2020-04-04,2729,31
Luxembourg,2020-04-05,2804,36
Luxembourg,2020-04-06,2843,41
Luxembourg,2020-04-07,2970,44
Luxembourg,2020-04-08,3034,46
Luxembourg,2020-04-09,3115,52
Luxembourg,2020-04-10,3223,54
Luxembourg,2020-04-11,3270,62
Luxembourg,2020-04-12,3281,66
Luxembourg,2020-04-13,3292,69
Luxembourg,2020-04-14,3307,69
Luxembourg,2020-04-15,3373,69
Malaysia,2020-02-15,22,0
Malaysia,2020-02-16,22,0
Malaysia,2020-02-17,22,0
Malaysia,2020-02-18,22,0
Malaysia,2020-02-19,22,0
Malaysia,2020-02-20,22,0
Malaysia,2020-02-21,22,0
Malaysia,2020-02-22,22,0
Malaysia,2020-02-23,22,0
Malaysia,2020-02-24,22,0
Malaysia,2020-02-25,22,0
Malaysia,2020-02-26,22,0
Malaysia,2020-02-27,22,0
Malaysia,2020-02-28,25,0
Malaysia,2020-02-29,25,0
Malaysia,2020-03-01,29,0
Malaysia,2020-03-02,29,0
Malaysia,2020-03-03,36,0
Malaysia,2020-03-04,50,0
Malaysia,2020-03-05,55,0
Malaysia,2020-03-06,83,0
Malaysia,2020-03-07,93,0
Malaysia,2020-03-08,99,0
Malaysia,2020-03-09,117,0
Malaysia,2020-03-10,129,0
Malaysia,2020-03-11,1498,0
Malaysia,2020-03-12,158,0
Malaysia,2020-03-13,197,0
Malaysia,2020-03-14,238,0
Malaysia,2020-03-15,428,0
Malaysia,2020-03-16,566,0
Malaysia,2020-03-17,673,2
Malaysia,2020-03-18,790,2
Malaysia,2020-03-19,900,2
Malaysia,2020-03-20,1030,3
Malaysia,2020-03-21,1183,8
Malaysia,2020-03-22,1306,10
Malaysia,2020-03-23,1518,14
Malaysia,2020-03-24,1624,16
Malaysia,2020-03-25,1796,20
Malaysia,2020-03-26,2031,23
Malaysia,2020-03-27,2161,26
Malaysia,2020-03-28,2320,27
Malaysia,2020-03-29,2470,35
Malaysia,2020-03-30,2626,37
Malaysia,2020-03-31,2766,43
Malaysia,2020-04-01,2908,45
Malaysia,2020-04-02,3116,50
Malaysia,2020-04-03,3333,53
Malaysia,2020-04-04,3483,57
Malaysia,2020-04-05,3662,61
Malaysia,2020-04-06,3793,62
Malaysia,2020-04-07,3963,63
Malaysia,2020-04-08,4119,65
Malaysia,2020-04-09,4228,67
Malaysia,2020-04-10,4346,70
Malaysia,2020-04-11,4530,73
Malaysia,2020-04-12,4683,76
Malaysia,2020-04-13,4817,77
Malaysia,2020-04-14,4987,82
Malaysia,2020-04-15,5072,83
Mexico,2020-02-15,0,0
Mexico,2020-02-16,0,0
Mexico,2020-02-17,0,0
Mexico,2020-02-18,0,0
Mexico,2020-02-19,0,0
Mexico,2020-02-20,0,0
Mexico,2020-02-21,0,0
Mexico,2020-02-22,0,0
Mexico,2020-02-23,0,0
Mexico,2020-02-24,0,0
Mexico,2020-02-25,0,0
Mexico,2020-02-26,0,0
Mexico,2020-02-27,0,0
Mexico,2020-02-28,2,0
Mexico,2020-02-29,4,0
Mexico,2020-03-01,5,0
Mexico,2020-03-02,6,0
Mexico,2020-03-03,6,0
Mexico,2020-03-04,6,0
Mexico,2020-03-05,6,0
Mexico,2020-03-06,6,0
Mexico,2020-03-07,6,0
Mexico,2020-03-08,7,0
Mexico,2020-03-09,7,0
Mexico,2020-03-10,7,0
Mexico,2020-03-11,11,0
Mexico,2020-03-12,12,0
Mexico,2020-03-13,15,0
Mexico,2020-03-14,26,0
Mexico,2020-03-15,43,0
Mexico,2020-03-16,53,0
Mexico,2020-03-17,82,0
Mexico,2020-03-18,93,0
Mexico,2020-03-19,118,1
Mexico,2020-03-20,164,1
Mexico,2020-03-21,203,2
Mexico,2020-03-22,251,2
Mexico,2020-03-23,316,3
Mexico,2020-03-24,367,4
Mexico,2020-03-25,405,5
Mexico,2020-03-26,475,6
Mexico,2020-03-27,585,8
Mexico,2020-03-28,717,12
Mexico,2020-03-29,848,16
Mexico,2020-03-30,993,20
Mexico,2020-03-31,1094,28
Mexico,2020-04-01,1215,29
Mexico,2020-04-02,1378,37
Mexico,2020-04-03,1510,50
Mexico,2020-04-04,1688,60
Mexico,2020-04-05,1890,79
Mexico,2020-04-06,2143,94
Mexico,2020-04-07,2439,125
Mexico,2020-04-08,2785,141
Mexico,2020-04-09,3181,174
Mexico,2020-04-10,3441,194
Mexico,2020-04-11,3844,233
Mexico,2020-04-12,4219,273
Mexico,2020-04-13,4661,296
Mexico,2020-04-14,5014,332
Mexico,2020-04-15,5399,406
Moldova,2020-02-15,0,0
Moldova,2020-02-16,0,0
Moldova,2020-02-17,0,0
Moldova,2020-02-18,0,0
Moldova,2020-02-19,0,0
Moldova,2020-02-20,0,0
Moldova,2020-02-21,0,0
Moldova,2020-02-22,0,0
Moldova,2020-02-23,0,0
Moldova,2020-02-24,0,0
Moldova,2020-02-25,0,0
Moldova,2020-02-26,0,0
Moldova,2020-02-27,0,0
Moldova,2020-02-28,0,0
Moldova,2020-02-29,0,0
Moldova,2020-03-01,0,0
Moldova,2020-03-02,0,0
Moldova,2020-03-03,0,0
Moldova,2020-03-04,0,0
Moldova,2020-03-05,0,0
Moldova,2020-03-06,0,0
Moldova,2020-03-07,1,0
Moldova,2020-03-08,1,0
Moldova,2020-03-09,1,0
Moldova,2020-03-10,3,0
Moldova,2020-03-11,3,0
Moldova,2020-03-12,6,0
Moldova,2020-03-13,6,0
Moldova,2020-03-14,12,0
Moldova,2020-03-15,23,0
Moldova,2020-03-16,29,0
Moldova,2020-03-17,30,0
Moldova,2020-03-18,36,1
Moldova,2020-03-19,49,1
Moldova,2020-03-20,66,1
Moldova,2020-03-21,80,1
Moldova,2020-03-22,94,1
Moldova,2020-03-23,109,1
Moldova,2020-03-24,125,1
Moldova,2020-03-25,149,1
Moldova,2020-03-26,177,1
Moldova,2020-03-27,199,2
Moldova,2020-03-28,231,2
Moldova,2020-03-29,263,2
Moldova,2020-03-30,298,2
Moldova,2020-03-31,353,4
Moldova,2020-04-01,423,5
Moldova,2020-04-02,505,6
Moldova,2020-04-03,591,8
Moldova,2020-04-04,752,12
Moldova,2020-04-05,864,15
Moldova,2020-04-06,965,19
Moldova,2020-04-07,1056,22
Moldova,2020-04-08,1174,27
Moldova,2020-04-09,1289,29
Moldova,2020-04-10,1438,29
Moldova,2020-04-11,1560,30
Moldova,2020-04-12,1662,31
Moldova,2020-04-13,1712,35
Moldova,2020-04-14,1934,41
Moldova,2020-04-15,2049,46
Morocco,2020-02-15,0,0
Morocco,2020-02-16,0,0
Morocco,2020-02-17,0,0
Morocco,2020-02-18,0,0
Morocco,2020-02-19,0,0
Morocco,2020-02-20,0,0
Morocco,2020-02-21,0,0
Morocco,2020-02-22,0,0
Morocco,2020-02-23,0,0
Morocco,2020-02-24,0,0
Morocco,2020-02-25,0,0
Morocco,2020-02-26,0,0
Morocco,2020-02-27,0,0
Morocco,2020-02-28,0,0
Morocco,2020-02-29,0,0
Morocco,2020-03-01,0,0
Morocco,2020-03-02,1,0
Morocco,2020-03-03,1,0
Morocco,2020-03-04,1,0
Morocco,2020-03-05,2,0
Morocco,2020-03-06,2,0
Morocco,2020-03-07,2,0
Morocco,2020-03-08,2,0
Morocco,2020-03-09,2,0
Morocco,2020-03-10,3,1
Morocco,2020-03-11,6,1
Morocco,2020-03-12,6,1
Morocco,2020-03-13,7,1
Morocco,2020-03-14,18,1
Morocco,2020-03-15,28,1
Morocco,2020-03-16,37,2
Morocco,2020-03-17,44,2
Morocco,2020-03-18,54,2
Morocco,2020-03-19,63,2
Morocco,2020-03-20,86,3
Morocco,2020-03-21,96,3
Morocco,2020-03-22,115,4
Morocco,2020-03-23,143,4
Morocco,2020-03-24,170,5
Morocco,2020-03-25,225,6
Morocco,2020-03-26,275,11
Morocco,2020-03-27,345,23
Morocco,2020-03-28,402,25
Morocco,2020-03-29,479,26
Morocco,2020-03-30,556,33
Morocco,2020-03-31,617,36
Morocco,2020-04-01,654,39
Morocco,2020-04-02,708,44
Morocco,2020-04-03,791,48
Morocco,2020-04-04,919,59
Morocco,2020-04-05,1021,70
Morocco,2020-04-06,1120,80
Morocco,2020-04-07,1184,90
Morocco,2020-04-08,1275,93
Morocco,2020-04-09,1374,97
Morocco,2020-04-10,1448,107
Morocco,2020-04-11,1545,111
Morocco,2020-04-12,1661,118
Morocco,2020-04-13,1763,126
Morocco,2020-04-14,1888,126
Morocco,2020-04-15,2024,127
Netherlands,2020-02-15,0,0
Netherlands,2020-02-16,0,0
Netherlands,2020-02-17,0,0
Netherlands,2020-02-18,0,0
Netherlands,2020-02-19,0,0
Netherlands,2020-02-20,0,0
Netherlands,2020-02-21,0,0
Netherlands,2020-02-22,0,0
Netherlands,2020-02-23,0,0
Netherlands,2020-02-24,0,0
Netherlands,2020-02-25,0,0
Netherlands,2020-02-26,0,0
Netherlands,2020-02-27,1,0
Netherlands,2020-02-28,2,0
Netherlands,2020-02-29,7,0
Netherlands,2020-03-01,10,0
Netherlands,2020-03-02,18,0
Netherlands,2020-03-03,23,0
Netherlands,2020-03-04,38,0
Netherlands,2020-03-05,82,0
Netherlands,2020-03-06,128,1
Netherlands,2020-03-07,188,1
Netherlands,2020-03-08,265,3
Netherlands,2020-03-09,321,4
Netherlands,2020-03-10,382,4
Netherlands,2020-03-11,503,5
Netherlands,2020-03-12,614,5
Netherlands,2020-03-13,804,10
Netherlands,2020-03-14,959,12
Netherlands,2020-03-15,1135,20
Netherlands,2020-03-16,1413,24
Netherlands,2020-03-17,1705,43
Netherlands,2020-03-18,2051,58
Netherlands,2020-03-19,2460,76
Netherlands,2020-03-20,2994,106
Netherlands,2020-03-21,3631,136
Netherlands,2020-03-22,4204,179
Netherlands,2020-03-23,4749,213
Netherlands,2020-03-24,5560,276
Netherlands,2020-03-25,6412,356
Netherlands,2020-03-26,7431,434
Netherlands,2020-03-27,8603,546
Netherlands,2020-03-28,9762,639
Netherlands,2020-03-29,10866,771
Netherlands,2020-03-30,11750,864
Netherlands,2020-03-31,12595,1039
Netherlands,2020-04-01,13614,1173
Netherlands,2020-04-02,14697,1339
Netherlands,2020-04-03,15723,1487
Netherlands,2020-04-04,16627,1651
Netherlands,2020-04-05,17851,1766
Netherlands,2020-04-06,18803,1867
Netherlands,2020-04-07,19580,2101
Netherlands,2020-04-08,20549,2248
Netherlands,2020-04-09,21762,2396
Netherlands,2020-04-10,23097,2511
Netherlands,2020-04-11,24413,2643
Netherlands,2020-04-12,25587,2737
Netherlands,2020-04-13,26551,2823
Netherlands,2020-04-14,27419,2945
Netherlands,2020-04-15,28153,3134
New Zealand,2020-02-15,0,0
New Zealand,2020-02-16,0,0
New Zealand,2020-02-17,0,0
New Zealand,2020-02-18,0,0
New Zealand,2020-02-19,0,0
New Zealand,2020-02-20,0,0
New Zealand,2020-02-21,0,0
New Zealand,2020-02-22,0,0
New Zealand,2020-02-23,0,0
New Zealand,2020-02-24,0,0
New Zealand,2020-02-25,0,0
New Zealand,2020-02-26,0,0
New Zealand,2020-02-27,0,0
New Zealand,2020-02-28,1,0
New Zealand,2020-02-29,1,0
New Zealand,2020-03-01,1,0
New Zealand,2020-03-02,1,0
New Zealand,2020-03-03,2,0
New Zealand,2020-03-04,3,0
New Zealand,2020-03-05,4,0
New Zealand,2020-03-06,4,0
New Zealand,2020-03-07,5,0
New Zealand,2020-03-08,5,0
New Zealand,2020-03-09,5,0
New Zealand,2020-03-10,5,0
New Zealand,2020-03-11,5,0
New Zealand,2020-03-12,5,0
New Zealand,2020-03-13,6,0
New Zealand,2020-03-14,8,0
New Zealand,2020-03-15,8,0
New Zealand,2020-03-16,8,0
New Zealand,2020-03-17,20,0
New Zealand,2020-03-18,20,0
New Zealand,2020-03-19,28,0
New Zealand,2020-03-20,28,0
New Zealand,2020-03-21,52,0
New Zealand,2020-03-22,102,0
New Zealand,2020-03-23,102,0
New Zealand,2020-03-24,205,0
New Zealand,2020-03-25,283,0
New Zealand,2020-03-26,368,0
New Zealand,2020-03-27,368,0
New Zealand,2020-03-28,514,1
New Zealand,2020-03-29,514,1
New Zealand,2020-03-30,589,1
New Zealand,2020-03-31,647,1
New Zealand,2020-04-01,708,1
New Zealand,2020-04-02,797,1
New Zealand,2020-04-03,868,1
New Zealand,2020-04-04,950,1
New Zealand,2020-04-05,1039,1
New Zealand,2020-04-06,1106,1
New Zealand,2020-04-07,1160,1
New Zealand,2020-04-08,1210,1
New Zealand,2020-04-09,1239,1
New Zealand,2020-04-10,1283,2
New Zealand,2020-04-11,1312,4
New Zealand,2020-04-12,1330,4
New Zealand,2020-04-13,1349,5
New Zealand,2020-04-14,1366,9
New Zealand,2020-04-15,1386,9
Norway,2020-02-15,0,0
Norway,2020-02-16,0,0
Norway,2020-02-17,0,0
Norway,2020-02-18,0,0
Norway,2020-02-19,0,0
Norway,2020-02-20,0,0
Norway,2020-02-21,0,0
Norway,2020-02-22,0,0
Norway,2020-02-23,0,0
Norway,2020-02-24,0,0
Norway,2020-02-25,0,0
Norway,2020-02-26,1,0
Norway,2020-02-27,4,0
Norway,2020-02-28,6,0
Norway,2020-02-29,15,0
Norway,2020-03-01,19,0
Norway,2020-03-02,25,0
Norway,2020-03-03,33,0
Norway,2020-03-04,59,0
Norway,2020-03-05,94,0
Norway,2020-03-06,127,0
Norway,2020-03-07,156,0
Norway,2020-03-08,176,0
Norway,2020-03-09,227,0
Norway,2020-03-10,400,0
Norway,2020-03-11,629,0
Norway,2020-03-12,800,1
Norway,2020-03-13,996,1
Norway,2020-03-14,1109,3
Norway,2020-03-15,1256,3
Norway,2020-03-16,1348,3
Norway,2020-03-17,1471,3
Norway,2020-03-18,1591,6
Norway,2020-03-19,1790,7
Norway,2020-03-20,1959,7
Norway,2020-03-21,2164,7
Norway,2020-03-22,2385,7
Norway,2020-03-23,2625,10
Norway,2020-03-24,2866,12
Norway,2020-03-25,3084,14
Norway,2020-03-26,3372,14
Norway,2020-03-27,3771,19
Norway,2020-03-28,4015,23
Norway,2020-03-29,4284,26
Norway,2020-03-30,4445,32
Norway,2020-03-31,4641,39
Norway,2020-04-01,4877,44
Norway,2020-04-02,5147,50
Norway,2020-04-03,5370,59
Norway,2020-04-04,5550,62
Norway,2020-04-05,5687,71
Norway,2020-04-06,5865,76
Norway,2020-04-07,6086,89
Norway,2020-04-08,6042,101
Norway,2020-04-09,6219,108
Norway,2020-04-10,6314,113
Norway,2020-04-11,6409,119
Norway,2020-04-12,6525,128
Norway,2020-04-13,6603,134
Norway,2020-04-14,6623,139
Norway,2020-04-15,6797,150
Oman,2020-02-15,0,0
Oman,2020-02-16,0,0
Oman,2020-02-17,0,0
Oman,2020-02-18,0,0
Oman,2020-02-19,0,0
Oman,2020-02-20,0,0
Oman,2020-02-21,0,0
Oman,2020-02-22,0,0
Oman,2020-02-23,0,0
Oman,2020-02-24,2,0
Oman,2020-02-25,4,0
Oman,2020-02-26,4,0
Oman,2020-02-27,6,0
Oman,2020-02-28,6,0
Oman,2020-02-29,6,0
Oman,2020-03-01,6,0
Oman,2020-03-02,6,0
Oman,2020-03-03,12,0
Oman,2020-03-04,15,0
Oman,2020-03-05,16,0
Oman,2020-03-06,16,0
Oman,2020-03-07,16,0
Oman,2020-03-08,16,0
Oman,2020-03-09,18,0
Oman,2020-03-10,18,0
Oman,2020-03-11,18,0
Oman,2020-03-12,18,0
Oman,2020-03-13,19,0
Oman,2020-03-14,20,0
Oman,2020-03-15,22,0
Oman,2020-03-16,24,0
Oman,2020-03-17,33,0
Oman,2020-03-18,39,0
Oman,2020-03-19,48,0
Oman,2020-03-20,48,0
Oman,2020-03-21,52,0
Oman,2020-03-22,55,0
Oman,2020-03-23,66,0
Oman,2020-03-24,84,0
Oman,2020-03-25,99,0
Oman,2020-03-26,109,0
Oman,2020-03-27,131,0
Oman,2020-03-28,152,0
Oman,2020-03-29,167,0
Oman,2020-03-30,179,0
Oman,2020-03-31,192,1
Oman,2020-04-01,210,1
Oman,2020-04-02,231,1
Oman,2020-04-03,252,1
Oman,2020-04-04,277,2
Oman,2020-04-05,298,2
Oman,2020-04-06,331,2
Oman,2020-04-07,371,2
Oman,2020-04-08,419,2
Oman,2020-04-09,457,3
Oman,2020-04-10,484,3
Oman,2020-04-11,546,3
Oman,2020-04-12,599,4
Oman,2020-04-13,727,4
Oman,2020-04-14,813,4
Oman,2020-04-15,910,4
Pakistan,2020-02-15,0,0
Pakistan,2020-02-16,0,0
Pakistan,2020-02-17,0,0
Pakistan,2020-02-18,0,0
Pakistan,2020-02-19,0,0
Pakistan,2020-02-20,0,0
Pakistan,2020-02-21,0,0
Pakistan,2020-02-22,0,0
Pakistan,2020-02-23,0,0
Pakistan,2020-02-24,0,0
Pakistan,2020-02-25,0,0
Pakistan,2020-02-26,2,0
Pakistan,2020-02-27,2,0
Pakistan,2020-02-28,2,0
Pakistan,2020-02-29,4,0
Pakistan,2020-03-01,4,0
Pakistan,2020-03-02,4,0
Pakistan,2020-03-03,5,0
Pakistan,2020-03-04,5,0
Pakistan,2020-03-05,5,0
Pakistan,2020-03-06,6,0
Pakistan,2020-03-07,6,0
Pakistan,2020-03-08,7,0
Pakistan,2020-03-09,16,0
Pakistan,2020-03-10,19,0
Pakistan,2020-03-11,20,0
Pakistan,2020-03-12,21,0
Pakistan,2020-03-13,28,0
Pakistan,2020-03-14,33,0
Pakistan,2020-03-15,53,0
Pakistan,2020-03-16,184,0
Pakistan,2020-03-17,247,0
Pakistan,2020-03-18,307,2
Pakistan,2020-03-19,454,2
Pakistan,2020-03-20,501,3
Pakistan,2020-03-21,645,3
Pakistan,2020-03-22,776,5
Pakistan,2020-03-23,875,6
Pakistan,2020-03-24,972,7
Pakistan,2020-03-25,1063,8
Pakistan,2020-03-26,1201,9
Pakistan,2020-03-27,1373,11
Pakistan,2020-03-28,1495,12
Pakistan,2020-03-29,1597,14
Pakistan,2020-03-30,1717,21
Pakistan,2020-03-31,1938,26
Pakistan,2020-04-01,2118,27
Pakistan,2020-04-02,2421,34
Pakistan,2020-04-03,2686,40
Pakistan,2020-04-04,2818,41
Pakistan,2020-04-05,3157,47
Pakistan,2020-04-06,3766,53
Pakistan,2020-04-07,4035,57
Pakistan,2020-04-08,4263,61
Pakistan,2020-04-09,4489,65
Pakistan,2020-04-10,4695,66
Pakistan,2020-04-11,5011,86
Pakistan,2020-04-12,5230,91
Pakistan,2020-04-13,5496,93
Pakistan,2020-04-14,5837,96
Pakistan,2020-04-15,6383,111
Panama,2020-02-15,0,0
Panama,2020-02-16,0,0
Panama,2020-02-17,0,0
Panama,2020-02-18,0,0
Panama,2020-02-19,0,0
Panama,2020-02-20,0,0
Panama,2020-02-21,0,0
Panama,2020-02-22,0,0
Panama,2020-02-23,0,0
Panama,2020-02-24,0,0
Panama,2020-02-25,0,0
Panama,2020-02-26,0,0
Panama,2020-02-27,0,0
Panama,2020-02-28,0,0
Panama,2020-02-29,0,0
Panama,2020-03-01,0,0
Panama,2020-03-02,0,0
Panama,2020-03-03,0,0
Panama,2020-03-04,0,0
Panama,2020-03-05,0,0
Panama,2020-03-06,0,0
Panama,2020-03-07,0,0
Panama,2020-03-08,0,0
Panama,2020-03-09,0,0
Panama,2020-03-10,1,0
Panama,2020-03-11,14,1
Panama,2020-03-12,14,1
Panama,2020-03-13,27,1
Panama,2020-03-14,43,1
Panama,2020-03-15,55,1
Panama,2020-03-16,69,1
Panama,2020-03-17,69,1
Panama,2020-03-18,109,1
Panama,2020-03-19,137,1
Panama,2020-03-20,200,1
Panama,2020-03-21,245,3
Panama,2020-03-22,313,3
Panama,2020-03-23,345,6
Panama,2020-03-24,443,6
Panama,2020-03-25,558,8
Panama,2020-03-26,674,9
Panama,2020-03-27,786,14
Panama,2020-03-28,901,17
Panama,2020-03-29,989,24
Panama,2020-03-30,1075,27
Panama,2020-03-31,1181,30
Panama,2020-04-01,1317,32
Panama,2020-04-02,1475,37
Panama,2020-04-03,1673,41
Panama,2020-04-04,1801,46
Panama,2020-04-05,1801,46
Panama,2020-04-06,2100,55
Panama,2020-04-07,2100,55
Panama,2020-04-08,2528,63
Panama,2020-04-09,2752,66
Panama,2020-04-10,2974,74
Panama,2020-04-11,3234,79
Panama,2020-04-12,3400,87
Panama,2020-04-13,3472,94
Panama,2020-04-14,3574,95
Panama,2020-04-15,3751,103
Peru,2020-02-15,0,0
Peru,2020-02-16,0,0
Peru,2020-02-17,0,0
Peru,2020-02-18,0,0
Peru,2020-02-19,0,0
Peru,2020-02-20,0,0
Peru,2020-02-21,0,0
Peru,2020-02-22,0,0
Peru,2020-02-23,0,0
Peru,2020-02-24,0,0
Peru,2020-02-25,0,0
Peru,2020-02-26,0,0
Peru,2020-02-27,0,0
Peru,2020-02-28,0,0
Peru,2020-02-29,0,0
Peru,2020-03-01,0,0
Peru,2020-03-02,0,0
Peru,2020-03-03,0,0
Peru,2020-03-04,0,0
Peru,2020-03-05,0,0
Peru,2020-03-06,1,0
Peru,2020-03-07,6,0
Peru,2020-03-08,7,0
Peru,2020-03-09,9,0
Peru,2020-03-10,11,0
Peru,2020-03-11,17,0
Peru,2020-03-12,22,0
Peru,2020-03-13,38,0
Peru,2020-03-14,43,0
Peru,2020-03-15,71,0
Peru,2020-03-16,86,0
Peru,2020-03-17,117,0
Peru,2020-03-18,145,0
Peru,2020-03-19,234,1
Peru,2020-03-20,263,4
Peru,2020-03-21,318,5
Peru,2020-03-22,363,5
Peru,2020-03-23,395,5
Peru,2020-03-24,416,7
Peru,2020-03-25,480,9
Peru,2020-03-26,580,9
Peru,2020-03-27,635,11
Peru,2020-03-28,671,16
Peru,2020-03-29,852,18
Peru,2020-03-30,950,24
Peru,2020-03-31,1065,30
Peru,2020-04-01,1323,38
Peru,2020-04-02,1414,55
Peru,2020-04-03,1595,61
Peru,2020-04-04,1746,73
Peru,2020-04-05,2281,83
Peru,2020-04-06,2561,92
Peru,2020-04-07,2954,107
Peru,2020-04-08,4342,121
Peru,2020-04-09,5256,138
Peru,2020-04-10,5897,169
Peru,2020-04-11,6848,181
Peru,2020-04-12,7519,193
Peru,2020-04-13,9784,216
Peru,2020-04-14,10303,230
Peru,2020-04-15,11475,254
Philippines,2020-02-15,3,1
Philippines,2020-02-16,3,1
Philippines,2020-02-17,3,1
Philippines,2020-02-18,3,1
Philippines,2020-02-19,3,1
Philippines,2020-02-20,3,1
Philippines,2020-02-21,3,1
Philippines,2020-02-22,3,1
Philippines,2020-02-23,3,1
Philippines,2020-02-24,3,1
Philippines,2020-02-25,3,1
Philippines,2020-02-26,3,1
Philippines,2020-02-27,3,1
Philippines,2020-02-28,3,1
Philippines,2020-02-29,3,1
Philippines,2020-03-01,3,1
Philippines,2020-03-02,3,1
Philippines,2020-03-03,3,1
Philippines,2020-03-04,3,1
Philippines,2020-03-05,3,1
Philippines,2020-03-06,5,1
Philippines,2020-03-07,6,1
Philippines,2020-03-08,10,1
Philippines,2020-03-09,24,1
Philippines,2020-03-10,33,1
Philippines,2020-03-11,49,2
Philippines,2020-03-12,52,5
Philippines,2020-03-13,64,5
Philippines,2020-03-14,111,8
Philippines,2020-03-15,140,12
Philippines,2020-03-16,142,12
Philippines,2020-03-17,187,14
Philippines,2020-03-18,202,14
Philippines,2020-03-19,217,17
Philippines,2020-03-20,230,18
Philippines,2020-03-21,307,19
Philippines,2020-03-22,380,25
Philippines,2020-03-23,462,33
Philippines,2020-03-24,552,35
Philippines,2020-03-25,636,38
Philippines,2020-03-26,707,45
Philippines,2020-03-27,803,54
Philippines,2020-03-28,1075,68
Philippines,2020-03-29,1418,71
Philippines,2020-03-30,1546,78
Philippines,2020-03-31,2084,88
Philippines,2020-04-01,2311,96
Philippines,2020-04-02,2633,107
Philippines,2020-04-03,3018,136
Philippines,2020-04-04,3094,144
Philippines,2020-04-05,3246,152
Philippines,2020-04-06,3660,163
Philippines,2020-04-07,3764,177
Philippines,2020-04-08,3870,182
Philippines,2020-04-09,4076,203
Philippines,2020-04-10,4195,221
Philippines,2020-04-11,4428,247
Philippines,2020-04-12,4648,297
Philippines,2020-04-13,4932,315
Philippines,2020-04-14,5223,335
Philippines,2020-04-15,5453,349
Poland,2020-02-15,0,0
Poland,2020-02-16,0,0
Poland,2020-02-17,0,0
Poland,2020-02-18,0,0
Poland,2020-02-19,0,0
Poland,2020-02-20,0,0
Poland,2020-02-21,0,0
Poland,2020-02-22,0,0
Poland,2020-02-23,0,0
Poland,2020-02-24,0,0
Poland,2020-02-25,0,0
Poland,2020-02-26,0,0
Poland,2020-02-27,0,0
Poland,2020-02-28,0,0
Poland,2020-02-29,0,0
Poland,2020-03-01,0,0
Poland,2020-03-02,0,0
Poland,2020-03-03,0,0
Poland,2020-03-04,1,0
Poland,2020-03-05,1,0
Poland,2020-03-06,5,0
Poland,2020-03-07,6,0
Poland,2020-03-08,11,0
Poland,2020-03-09,17,0
Poland,2020-03-10,22,0
Poland,2020-03-11,31,0
Poland,2020-03-12,51,1
Poland,2020-03-13,68,2
Poland,2020-03-14,104,3
Poland,2020-03-15,125,3
Poland,2020-03-16,177,4
Poland,2020-03-17,238,5
Poland,2020-03-18,287,5
Poland,2020-03-19,355,5
Poland,2020-03-20,425,5
Poland,2020-03-21,536,5
Poland,2020-03-22,634,7
Poland,2020-03-23,749,8
Poland,2020-03-24,901,10
Poland,2020-03-25,1051,14
Poland,2020-03-26,1221,16
Poland,2020-03-27,1389,16
Poland,2020-03-28,1638,18
Poland,2020-03-29,1862,22
Poland,2020-03-30,2055,31
Poland,2020-03-31,2311,33
Poland,2020-04-01,2554,43
Poland,2020-04-02,2946,57
Poland,2020-04-03,3383,71
Poland,2020-04-04,3627,79
Poland,2020-04-05,4102,94
Poland,2020-04-06,4413,107
Poland,2020-04-07,4848,129
Poland,2020-04-08,5205,159
Poland,2020-04-09,5575,174
Poland,2020-04-10,5955,181
Poland,2020-04-11,6356,208
Poland,2020-04-12,6674,232
Poland,2020-04-13,6934,245
Poland,2020-04-14,7202,263
Poland,2020-04-15,7582,286
Portugal,2020-02-15,0,0
Portugal,2020-02-16,0,0
Portugal,2020-02-17,0,0
Portugal,2020-02-18,0,0
Portugal,2020-02-19,0,0
Portugal,2020-02-20,0,0
Portugal,2020-02-21,0,0
Portugal,2020-02-22,0,0
Portugal,2020-02-23,0,0
Portugal,2020-02-24,0,0
Portugal,2020-02-25,0,0
Portugal,2020-02-26,0,0
Portugal,2020-02-27,0,0
Portugal,2020-02-28,0,0
Portugal,2020-02-29,0,0
Portugal,2020-03-01,0,0
Portugal,2020-03-02,2,0
Portugal,2020-03-03,4,0
Portugal,2020-03-04,6,0
Portugal,2020-03-05,9,0
Portugal,2020-03-06,13,0
Portugal,2020-03-07,21,0
Portugal,2020-03-08,30,0
Portugal,2020-03-09,39,0
Portugal,2020-03-10,41,0
Portugal,2020-03-11,61,0
Portugal,2020-03-12,78,0
Portugal,2020-03-13,112,0
Portugal,2020-03-14,169,0
Portugal,2020-03-15,245,0
Portugal,2020-03-16,331,1
Portugal,2020-03-17,448,1
Portugal,2020-03-18,642,2
Portugal,2020-03-19,786,4
Portugal,2020-03-20,1020,6
