Country,Date,TotalCases,TotalDeaths
Uzbekistan,2020-05-02,2118,9
Uzbekistan,2020-05-03,2149,10
Uzbekistan,2020-05-04,2189,10
Uzbekistan,2020-05-05,2207,10
Uzbekistan,2020-05-06,2233,10
Azerbaijan,2020-02-15,0,0
Azerbaijan,2020-02-16,0,0
Azerbaijan,2020-02-17,0,0
Azerbaijan,2020-02-18,0,0
Azerbaijan,2020-02-19,0,0
Azerbaijan,2020-02-20,0,0
Azerbaijan,2020-02-21,0,0
Azerbaijan,2020-02-22,0,0
Azerbaijan,2020-02-23,0,0
Azerbaijan,2020-02-24,0,0
Azerbaijan,2020-02-25,0,0
Azerbaijan,2020-02-26,0,0
Azerbaijan,2020-02-27,0,0
Azerbaijan,2020-02-28,1,0
Azerbaijan,2020-02-29,3,0
Azerbaijan,2020-03-01,3,0
Azerbaijan,2020-03-02,3,0
Azerbaijan,2020-03-03,3,0
Azerbaijan,2020-03-04,3,0
Azerbaijan,2020-03-05,6,0
Azerbaijan,2020-03-06,9,0
Azerbaijan,2020-03-07,9,0
Azerbaijan,2020-03-08,9,0
Azerbaijan,2020-03-09,9,0
Azerbaijan,2020-03-10,11,0
Azerbaijan,2020-03-11,11,0
Azerbaijan,2020-03-12,15,1
Azerbaijan,2020-03-13,15,1
Azerbaijan,2020-03-14,19,1
Azerbaijan,2020-03-15,23,1
Azerbaijan,2020-03-16,25,1
Azerbaijan,2020-03-17,34,1
Azerbaijan,2020-03-18,34,1
Azerbaijan,2020-03-19,44,1
Azerbaijan,2020-03-20,44,1
Azerbaijan,2020-03-21,53,1
Azerbaijan,2020-03-22,65,1
Azerbaijan,2020-03-23,72,1
Azerbaijan,2020-03-24,87,1
Azerbaijan,2020-03-25,93,2
Azerbaijan,2020-03-26,122,3
Azerbaijan,2020-03-27,165,3
Azerbaijan,2020-03-28,182,4
Azerbaijan,2020-03-29,209,4
Azerbaijan,2020-03-30,273,4
Azerbaijan,2020-03-31,298,5
Azerbaijan,2020-04-01,359,5
Azerbaijan,2020-04-02,400,5
Azerbaijan,2020-04-03,443,5
Azerbaijan,2020-04-04,521,5
Azerbaijan,2020-04-05,584,7
Azerbaijan,2020-04-06,641,7
Azerbaijan,2020-04-07,717,8
Azerbaijan,2020-04-08,822,8
Azerbaijan,2020-04-09,926,9
Azerbaijan,2020-04-10,991,10
Azerbaijan,2020-04-11,1058,11
Azerbaijan,2020-04-12,1098,11
Azerbaijan,2020-04-13,1148,12
Azerbaijan,2020-04-14,1197,13
Azerbaijan,2020-04-15,1253,13
Azerbaijan,2020-04-16,1283,15
Azerbaijan,2020-04-17,1340,15
Azerbaijan,2020-04-18,1373,18
Azerbaijan,2020-04-19,1398,19
Azerbaijan,2020-04-20,1436,19
Azerbaijan,2020-04-21,1480,20
Azerbaijan,2020-04-22,1518,20
Azerbaijan,2020-04-23,1548,20
Azerbaijan,2020-04-24,1592,21
Azerbaijan,2020-04-25,1617,21
Azerbaijan,2020-04-26,1645,21
Azerbaijan,2020-04-27,1678,22
Azerbaijan,2020-04-28,1717,22
Azerbaijan,2020-04-29,1766,23
Azerbaijan,2020-04-30,1804,24
Azerbaijan,2020-05-01,1854,25
Azerbaijan,2020-05-02,1894,25
Azerbaijan,2020-05-03,1932,25
Azerbaijan,2020-05-04,1984,26
Azerbaijan,2020-05-05,2060,26
Azerbaijan,2020-05-06,2127,28
Croatia,2020-02-15,0,0
Croatia,2020-02-16,0,0
Croatia,2020-02-17,0,0
Croatia,2020-02-18,0,0
Croatia,2020-02-19,0,0
Croatia,2020-02-20,0,0
Croatia,2020-02-21,0,0
Croatia,2020-02-22,0,0
Croatia,2020-02-23,0,0
Croatia,2020-02-24,0,0
Croatia,2020-02-25,1,0
Croatia,2020-02-26,3,0
Croatia,2020-02-27,3,0
Croatia,2020-02-28,5,0
Croatia,2020-02-29,6,0
Croatia,2020-03-01,7,0
Croatia,2020-03-02,8,0
Croatia,2020-03-03,9,0
Croatia,2020-03-04,10,0
Croatia,2020-03-05,10,0
Croatia,2020-03-06,11,0
Croatia,2020-03-07,12,0
Croatia,2020-03-08,12,0
Croatia,2020-03-09,13,0
Croatia,2020-03-10,15,0
Croatia,2020-03-11,19,0
Croatia,2020-03-12,27,0
Croatia,2020-03-13,32,0
Croatia,2020-03-14,39,0
Croatia,2020-03-15,49,0
Croatia,2020-03-16,57,0
Croatia,2020-03-17,69,0
Croatia,2020-03-18,89,0
Croatia,2020-03-19,110,1
Croatia,2020-03-20,130,1
Croatia,2020-03-21,206,1
Croatia,2020-03-22,254,1
Croatia,2020-03-23,315,1
Croatia,2020-03-24,382,1
Croatia,2020-03-25,442,1
Croatia,2020-03-26,495,3
Croatia,2020-03-27,586,3
Croatia,2020-03-28,657,5
Croatia,2020-03-29,713,6
Croatia,2020-03-30,790,6
Croatia,2020-03-31,867,6
Croatia,2020-04-01,963,6
Croatia,2020-04-02,1011,7
Croatia,2020-04-03,1079,8
Croatia,2020-04-04,1126,12
Croatia,2020-04-05,1182,15
Croatia,2020-04-06,1222,16
Croatia,2020-04-07,1282,18
Croatia,2020-04-08,1343,19
Croatia,2020-04-09,1407,20
Croatia,2020-04-10,1495,21
Croatia,2020-04-11,1534,21
Croatia,2020-04-12,1600,23
Croatia,2020-04-13,1650,25
Croatia,2020-04-14,1704,31
Croatia,2020-04-15,1741,33
Croatia,2020-04-16,1791,35
Croatia,2020-04-17,1814,36
Croatia,2020-04-18,1832,39
Croatia,2020-04-19,1871,47
Croatia,2020-04-20,1881,47
Croatia,2020-04-21,1908,48
Croatia,2020-04-22,1950,48
Croatia,2020-04-23,1981,50
Croatia,2020-04-24,2009,51
Croatia,2020-04-25,2016,54
Croatia,2020-04-26,2030,55
Croatia,2020-04-27,2039,59
Croatia,2020-04-28,2047,63
Croatia,2020-04-29,2062,67
Croatia,2020-04-30,2076,69
Croatia,2020-05-01,2085,75
Croatia,2020-05-02,2088,77
Croatia,2020-05-03,2096,79
Croatia,2020-05-04,2101,80
Croatia,2020-05-05,2112,83
Croatia,2020-05-06,2119,85
Bosnia and Herzegovina,2020-02-15,0,0
Bosnia and Herzegovina,2020-02-16,0,0
Bosnia and Herzegovina,2020-02-17,0,0
Bosnia and Herzegovina,2020-02-18,0,0
Bosnia and Herzegovina,2020-02-19,0,0
Bosnia and Herzegovina,2020-02-20,0,0
Bosnia and Herzegovina,2020-02-21,0,0
Bosnia and Herzegovina,2020-02-22,0,0
Bosnia and Herzegovina,2020-02-23,0,0
Bosnia and Herzegovina,2020-02-24,0,0
Bosnia and Herzegovina,2020-02-25,0,0
Bosnia and Herzegovina,2020-02-26,0,0
Bosnia and Herzegovina,2020-02-27,0,0
Bosnia and Herzegovina,2020-02-28,0,0
Bosnia and Herzegovina,2020-02-29,0,0
Bosnia and Herzegovina,2020-03-01,0,0
Bosnia and Herzegovina,2020-03-02,0,0
Bosnia and Herzegovina,2020-03-03,0,0
Bosnia and Herzegovina,2020-03-04,0,0
Bosnia and Herzegovina,2020-03-05,2,0
Bosnia and Herzegovina,2020-03-06,3,0
Bosnia and Herzegovina,2020-03-07,3,0
Bosnia and Herzegovina,2020-03-08,3,0
Bosnia and Herzegovina,2020-03-09,5,0
Bosnia and Herzegovina,2020-03-10,7,0
Bosnia and Herzegovina,2020-03-11,7,0
Bosnia and Herzegovina,2020-03-12,11,0
Bosnia and Herzegovina,2020-03-13,18,0
Bosnia and Herzegovina,2020-03-14,21,0
Bosnia and Herzegovina,2020-03-15,24,0
Bosnia and Herzegovina,2020-03-16,25,0
Bosnia and Herzegovina,2020-03-17,34,0
Bosnia and Herzegovina,2020-03-18,39,0
Bosnia and Herzegovina,2020-03-19,64,0
Bosnia and Herzegovina,2020-03-20,89,0
Bosnia and Herzegovina,2020-03-21,93,1
Bosnia and Herzegovina,2020-03-22,126,1
Bosnia and Herzegovina,2020-03-23,136,1
Bosnia and Herzegovina,2020-03-24,168,3
Bosnia and Herzegovina,2020-03-25,176,3
Bosnia and Herzegovina,2020-03-26,191,3
Bosnia and Herzegovina,2020-03-27,237,4
Bosnia and Herzegovina,2020-03-28,278,6
Bosnia and Herzegovina,2020-03-29,323,6
Bosnia and Herzegovina,2020-03-30,368,10
Bosnia and Herzegovina,2020-03-31,420,13
Bosnia and Herzegovina,2020-04-01,459,13
Bosnia and Herzegovina,2020-04-02,533,16
Bosnia and Herzegovina,2020-04-03,579,17
Bosnia and Herzegovina,2020-04-04,624,21
Bosnia and Herzegovina,2020-04-05,654,23
Bosnia and Herzegovina,2020-04-06,674,29
Bosnia and Herzegovina,2020-04-07,764,33
Bosnia and Herzegovina,2020-04-08,804,34
Bosnia and Herzegovina,2020-04-09,858,35
Bosnia and Herzegovina,2020-04-10,901,36
Bosnia and Herzegovina,2020-04-11,946,37
Bosnia and Herzegovina,2020-04-12,1009,39
Bosnia and Herzegovina,2020-04-13,1037,39
Bosnia and Herzegovina,2020-04-14,1083,40
Bosnia and Herzegovina,2020-04-15,1110,41
Bosnia and Herzegovina,2020-04-16,1167,43
Bosnia and Herzegovina,2020-04-17,1214,46
Bosnia and Herzegovina,2020-04-18,1268,47
Bosnia and Herzegovina,2020-04-19,1285,48
Bosnia and Herzegovina,2020-04-20,1309,49
Bosnia and Herzegovina,2020-04-21,1342,51
Bosnia and Herzegovina,2020-04-22,1368,53
Bosnia and Herzegovina,2020-04-23,1413,54
Bosnia and Herzegovina,2020-04-24,1421,55
Bosnia and Herzegovina,2020-04-25,1486,57
Bosnia and Herzegovina,2020-04-26,1516,59
Bosnia and Herzegovina,2020-04-27,1565,60
Bosnia and Herzegovina,2020-04-28,1585,63
Bosnia and Herzegovina,2020-04-29,1677,65
Bosnia and Herzegovina,2020-04-30,1757,69
Bosnia and Herzegovina,2020-05-01,1781,70
Bosnia and Herzegovina,2020-05-02,1839,72
Bosnia and Herzegovina,2020-05-03,1857,77
Bosnia and Herzegovina,2020-05-04,1926,78
Bosnia and Herzegovina,2020-05-05,1946,79
Bosnia and Herzegovina,2020-05-06,1987,86
Bolivia,2020-02-15,0,0
Bolivia,2020-02-16,0,0
Bolivia,2020-02-17,0,0
Bolivia,2020-02-18,0,0
Bolivia,2020-02-19,0,0
Bolivia,2020-02-20,0,0
Bolivia,2020-02-21,0,0
Bolivia,2020-02-22,0,0
Bolivia,2020-02-23,0,0
Bolivia,2020-02-24,0,0
Bolivia,2020-02-25,0,0
Bolivia,2020-02-26,0,0
Bolivia,2020-02-27,0,0
Bolivia,2020-02-28,0,0
Bolivia,2020-02-29,0,0
Bolivia,2020-03-01,0,0
Bolivia,2020-03-02,0,0
Bolivia,2020-03-03,0,0
Bolivia,2020-03-04,0,0
Bolivia,2020-03-05,0,0
Bolivia,2020-03-06,0,0
Bolivia,2020-03-07,0,0
Bolivia,2020-03-08,0,0
Bolivia,2020-03-09,0,0
Bolivia,2020-03-10,2,0
Bolivia,2020-03-11,2,0
Bolivia,2020-03-12,3,0
Bolivia,2020-03-13,10,0
Bolivia,2020-03-14,10,0
Bolivia,2020-03-15,10,0
Bolivia,2020-03-16,11,0
Bolivia,2020-03-17,12,0
Bolivia,2020-03-18,12,0
Bolivia,2020-03-19,15,0
Bolivia,2020-03-20,16,0
Bolivia,2020-03-21,19,0
Bolivia,2020-03-22,24,0
Bolivia,2020-03-23,27,0
Bolivia,2020-03-24,29,0
Bolivia,2020-03-25,32,0
Bolivia,2020-03-26,61,0
Bolivia,2020-03-27,61,0
Bolivia,2020-03-28,74,0
Bolivia,2020-03-29,81,1
Bolivia,2020-03-30,97,4
Bolivia,2020-03-31,107,6
Bolivia,2020-04-01,115,7
Bolivia,2020-04-02,123,8
Bolivia,2020-04-03,132,9
Bolivia,2020-04-04,139,10
Bolivia,2020-04-05,157,10
Bolivia,2020-04-06,183,11
Bolivia,2020-04-07,194,14
Bolivia,2020-04-08,210,15
Bolivia,2020-04-09,264,18
Bolivia,2020-04-10,268,19
Bolivia,2020-04-11,275,20
Bolivia,2020-04-12,300,24
Bolivia,2020-04-13,330,27
Bolivia,2020-04-14,354,28
Bolivia,2020-04-15,397,28
Bolivia,2020-04-16,441,29
Bolivia,2020-04-17,465,31
Bolivia,2020-04-18,493,31
Bolivia,2020-04-19,520,32
Bolivia,2020-04-20,564,33
Bolivia,2020-04-21,598,34
Bolivia,2020-04-22,609,37
Bolivia,2020-04-23,672,40
Bolivia,2020-04-24,703,43
Bolivia,2020-04-25,807,44
Bolivia,2020-04-26,866,46
Bolivia,2020-04-27,950,50
Bolivia,2020-04-28,1014,53
Bolivia,2020-04-29,1053,55
Bolivia,2020-04-30,1110,59
Bolivia,2020-05-01,1167,62
Bolivia,2020-05-02,1229,66
Bolivia,2020-05-03,1470,71
Bolivia,2020-05-04,1594,76
Bolivia,2020-05-05,1681,82
Bolivia,2020-05-06,1802,86
Guinea,2020-02-15,0,0
Guinea,2020-02-16,0,0
Guinea,2020-02-17,0,0
Guinea,2020-02-18,0,0
Guinea,2020-02-19,0,0
Guinea,2020-02-20,0,0
Guinea,2020-02-21,0,0
Guinea,2020-02-22,0,0
Guinea,2020-02-23,0,0
Guinea,2020-02-24,0,0
Guinea,2020-02-25,0,0
Guinea,2020-02-26,0,0
Guinea,2020-02-27,0,0
Guinea,2020-02-28,0,0
Guinea,2020-02-29,0,0
Guinea,2020-03-01,0,0
Guinea,2020-03-02,0,0
Guinea,2020-03-03,0,0
Guinea,2020-03-04,0,0
Guinea,2020-03-05,0,0
Guinea,2020-03-06,0,0
Guinea,2020-03-07,0,0
Guinea,2020-03-08,0,0
Guinea,2020-03-09,0,0
Guinea,2020-03-10,0,0
Guinea,2020-03-11,0,0
Guinea,2020-03-12,0,0
Guinea,2020-03-13,1,0
Guinea,2020-03-14,1,0
Guinea,2020-03-15,1,0
Guinea,2020-03-16,1,0
Guinea,2020-03-17,1,0
Guinea,2020-03-18,1,0
Guinea,2020-03-19,1,0
Guinea,2020-03-20,2,0
Guinea,2020-03-21,2,0
Guinea,2020-03-22,2,0
Guinea,2020-03-23,4,0
Guinea,2020-03-24,4,0
Guinea,2020-03-25,4,0
Guinea,2020-03-26,4,0
Guinea,2020-03-27,8,0
Guinea,2020-03-28,8,0
Guinea,2020-03-29,16,0
Guinea,2020-03-30,22,0
Guinea,2020-03-31,22,0
Guinea,2020-04-01,30,0
Guinea,2020-04-02,52,0
Guinea,2020-04-03,73,0
Guinea,2020-04-04,111,0
Guinea,2020-04-05,121,0
Guinea,2020-04-06,128,0
Guinea,2020-04-07,144,0
Guinea,2020-04-08,164,0
Guinea,2020-04-09,194,0
Guinea,2020-04-10,212,0
Guinea,2020-04-11,250,0
Guinea,2020-04-12,250,0
Guinea,2020-04-13,319,0
Guinea,2020-04-14,363,0
Guinea,2020-04-15,404,1
Guinea,2020-04-16,438,1
Guinea,2020-04-17,477,3
Guinea,2020-04-18,518,3
Guinea,2020-04-19,579,5
Guinea,2020-04-20,622,5
Guinea,2020-04-21,688,6
Guinea,2020-04-22,761,6
Guinea,2020-04-23,862,6
Guinea,2020-04-24,954,6
Guinea,2020-04-25,996,7
Guinea,2020-04-26,996,7
Guinea,2020-04-27,1163,7
Guinea,2020-04-28,1240,7
Guinea,2020-04-29,1351,7
Guinea,2020-04-30,1495,7
Guinea,2020-05-01,1537,7
Guinea,2020-05-02,1586,7
Guinea,2020-05-03,1586,7
Guinea,2020-05-04,1710,9
Guinea,2020-05-05,1811,10
Guinea,2020-05-06,1856,11
Iceland,2020-02-15,0,0
Iceland,2020-02-16,0,0
Iceland,2020-02-17,0,0
Iceland,2020-02-18,0,0
Iceland,2020-02-19,0,0
Iceland,2020-02-20,0,0
Iceland,2020-02-21,0,0
Iceland,2020-02-22,0,0
Iceland,2020-02-23,0,0
Iceland,2020-02-24,0,0
Iceland,2020-02-25,0,0
Iceland,2020-02-26,0,0
Iceland,2020-02-27,0,0
Iceland,2020-02-28,1,0
Iceland,2020-02-29,1,0
Iceland,2020-03-01,3,0
Iceland,2020-03-02,9,0
Iceland,2020-03-03,14,0
Iceland,2020-03-04,26,0
Iceland,2020-03-05,37,0
Iceland,2020-03-06,45,0
Iceland,2020-03-07,50,0
Iceland,2020-03-08,58,0
Iceland,2020-03-09,65,0
Iceland,2020-03-10,81,0
Iceland,2020-03-11,85,0
Iceland,2020-03-12,117,0
Iceland,2020-03-13,134,0
Iceland,2020-03-14,161,0
Iceland,2020-03-15,180,0
Iceland,2020-03-16,199,0
Iceland,2020-03-17,247,0
Iceland,2020-03-18,250,0
Iceland,2020-03-19,330,0
Iceland,2020-03-20,409,0
Iceland,2020-03-21,473,1
Iceland,2020-03-22,568,1
Iceland,2020-03-23,588,1
Iceland,2020-03-24,648,2
Iceland,2020-03-25,737,2
Iceland,2020-03-26,802,2
Iceland,2020-03-27,890,2
Iceland,2020-03-28,963,2
Iceland,2020-03-29,1020,2
Iceland,2020-03-30,1086,2
Iceland,2020-03-31,1135,2
Iceland,2020-04-01,1220,2
Iceland,2020-04-02,1319,4
Iceland,2020-04-03,1364,4
Iceland,2020-04-04,1417,4
Iceland,2020-04-05,1486,4
Iceland,2020-04-06,1562,6
Iceland,2020-04-07,1586,6
Iceland,2020-04-08,1616,6
Iceland,2020-04-09,1648,6
Iceland,2020-04-10,1675,7
Iceland,2020-04-11,1689,8
Iceland,2020-04-12,1701,8
Iceland,2020-04-13,1711,8
Iceland,2020-04-14,1720,8
Iceland,2020-04-15,1727,8
Iceland,2020-04-16,1739,8
Iceland,2020-04-17,1754,9
Iceland,2020-04-18,1760,9
Iceland,2020-04-19,1771,9
Iceland,2020-04-20,1773,10
Iceland,2020-04-21,1778,10
Iceland,2020-04-22,1785,10
Iceland,2020-04-23,1789,10
Iceland,2020-04-24,1789,10
Iceland,2020-04-25,1790,10
Iceland,2020-04-26,1792,10
Iceland,2020-04-27,1792,10
Iceland,2020-04-28,1795,10
Iceland,2020-04-29,1797,10
Iceland,2020-04-30,1797,10
Iceland,2020-05-01,1798,10
Iceland,2020-05-02,1798,10
Iceland,2020-05-03,1799,10
Iceland,2020-05-04,1799,10
Iceland,2020-05-05,1799,10
Iceland,2020-05-06,1799,10
Bulgaria,2020-02-15,0,0
Bulgaria,2020-02-16,0,0
Bulgaria,2020-02-17,0,0
Bulgaria,2020-02-18,0,0
Bulgaria,2020-02-19,0,0
Bulgaria,2020-02-20,0,0
Bulgaria,2020-02-21,0,0
Bulgaria,2020-02-22,0,0
Bulgaria,2020-02-23,0,0
Bulgaria,2020-02-24,0,0
Bulgaria,2020-02-25,0,0
Bulgaria,2020-02-26,0,0
Bulgaria,2020-02-27,0,0
Bulgaria,2020-02-28,0,0
Bulgaria,2020-02-29,0,0
Bulgaria,2020-03-01,0,0
Bulgaria,2020-03-02,0,0
Bulgaria,2020-03-03,0,0
Bulgaria,2020-03-04,0,0
Bulgaria,2020-03-05,0,0
Bulgaria,2020-03-06,0,0
Bulgaria,2020-03-07,2,0
Bulgaria,2020-03-08,4,0
Bulgaria,2020-03-09,4,0
Bulgaria,2020-03-10,6,0
Bulgaria,2020-03-11,7,1
Bulgaria,2020-03-12,23,1
Bulgaria,2020-03-13,31,1
Bulgaria,2020-03-14,41,2
Bulgaria,2020-03-15,51,2
Bulgaria,2020-03-16,62,2
Bulgaria,2020-03-17,81,2
Bulgaria,2020-03-18,92,2
Bulgaria,2020-03-19,107,3
Bulgaria,2020-03-20,127,3
Bulgaria,2020-03-21,163,3
Bulgaria,2020-03-22,187,3
Bulgaria,2020-03-23,201,3
Bulgaria,2020-03-24,218,3
Bulgaria,2020-03-25,242,3
Bulgaria,2020-03-26,264,3
Bulgaria,2020-03-27,293,3
Bulgaria,2020-03-28,331,7
Bulgaria,2020-03-29,346,8
Bulgaria,2020-03-30,359,8
Bulgaria,2020-03-31,399,8
Bulgaria,2020-04-01,422,10
Bulgaria,2020-04-02,457,10
Bulgaria,2020-04-03,485,14
Bulgaria,2020-04-04,503,17
Bulgaria,2020-04-05,531,20
Bulgaria,2020-04-06,549,22
Bulgaria,2020-04-07,577,23
Bulgaria,2020-04-08,593,24
Bulgaria,2020-04-09,618,24
Bulgaria,2020-04-10,635,25
Bulgaria,2020-04-11,661,28
Bulgaria,2020-04-12,675,29
Bulgaria,2020-04-13,685,32
Bulgaria,2020-04-14,713,35
Bulgaria,2020-04-15,747,36
Bulgaria,2020-04-16,800,38
Bulgaria,2020-04-17,846,41
Bulgaria,2020-04-18,878,41
Bulgaria,2020-04-19,894,42
Bulgaria,2020-04-20,929,43
Bulgaria,2020-04-21,975,45
Bulgaria,2020-04-22,1024,49
Bulgaria,2020-04-23,1097,52
Bulgaria,2020-04-24,1188,54
Bulgaria,2020-04-25,1247,55
Bulgaria,2020-04-26,1300,56
Bulgaria,2020-04-27,1363,58
Bulgaria,2020-04-28,1399,58
Bulgaria,2020-04-29,1447,64
Bulgaria,2020-04-30,1506,66
Bulgaria,2020-05-01,1555,68
Bulgaria,2020-05-02,1594,72
Bulgaria,2020-05-03,1618,73
Bulgaria,2020-05-04,1652,78
Bulgaria,2020-05-05,1704,80
Bulgaria,2020-05-06,1778,84
Estonia,2020-02-15,0,0
Estonia,2020-02-16,0,0
Estonia,2020-02-17,0,0
Estonia,2020-02-18,0,0
Estonia,2020-02-19,0,0
Estonia,2020-02-20,0,0
Estonia,2020-02-21,0,0
Estonia,2020-02-22,0,0
Estonia,2020-02-23,0,0
Estonia,2020-02-24,0,0
Estonia,2020-02-25,0,0
Estonia,2020-02-26,0,0
Estonia,2020-02-27,1,0
Estonia,2020-02-28,1,0
Estonia,2020-02-29,1,0
Estonia,2020-03-01,1,0
Estonia,2020-03-02,1,0
Estonia,2020-03-03,2,0
Estonia,2020-03-04,2,0
Estonia,2020-03-05,5,0
Estonia,2020-03-06,10,0
Estonia,2020-03-07,10,0
Estonia,2020-03-08,10,0
Estonia,2020-03-09,10,0
Estonia,2020-03-10,13,0
Estonia,2020-03-11,16,0
Estonia,2020-03-12,27,0
Estonia,2020-03-13,79,0
Estonia,2020-03-14,115,0
Estonia,2020-03-15,171,0
Estonia,2020-03-16,205,0
Estonia,2020-03-17,225,0
Estonia,2020-03-18,258,0
Estonia,2020-03-19,267,0
Estonia,2020-03-20,283,0
Estonia,2020-03-21,306,0
Estonia,2020-03-22,326,0
Estonia,2020-03-23,352,0
Estonia,2020-03-24,369,0
Estonia,2020-03-25,404,1
Estonia,2020-03-26,538,1
Estonia,2020-03-27,575,1
Estonia,2020-03-28,645,1
Estonia,2020-03-29,679,3
Estonia,2020-03-30,715,3
Estonia,2020-03-31,745,4
Estonia,2020-04-01,779,5
Estonia,2020-04-02,858,11
Estonia,2020-04-03,961,12
Estonia,2020-04-04,1039,13
Estonia,2020-04-05,1097,15
Estonia,2020-04-06,1108,19
Estonia,2020-04-07,1149,21
Estonia,2020-04-08,1185,24
Estonia,2020-04-09,1207,24
Estonia,2020-04-10,1258,24
Estonia,2020-04-11,1304,24
Estonia,2020-04-12,1309,25
Estonia,2020-04-13,1332,28
Estonia,2020-04-14,1373,31
Estonia,2020-04-15,1400,35
Estonia,2020-04-16,1434,36
Estonia,2020-04-17,1459,38
Estonia,2020-04-18,1512,38
Estonia,2020-04-19,1528,40
Estonia,2020-04-20,1535,40
Estonia,2020-04-21,1552,43
Estonia,2020-04-22,1559,44
Estonia,2020-04-23,1592,45
Estonia,2020-04-24,1605,46
Estonia,2020-04-25,1635,46
Estonia,2020-04-26,1643,49
Estonia,2020-04-27,1647,50
Estonia,2020-04-28,1660,50
Estonia,2020-04-29,1666,50
Estonia,2020-04-30,1689,52
Estonia,2020-05-01,1694,52
Estonia,2020-05-02,1699,53
Estonia,2020-05-03,1700,55
Estonia,2020-05-04,1703,55
Estonia,2020-05-05,1711,55
Estonia,2020-05-06,1713,55
Cuba,2020-02-15,0,0
Cuba,2020-02-16,0,0
Cuba,2020-02-17,0,0
Cuba,2020-02-18,0,0
Cuba,2020-02-19,0,0
Cuba,2020-02-20,0,0
Cuba,2020-02-21,0,0
Cuba,2020-02-22,0,0
Cuba,2020-02-23,0,0
Cuba,2020-02-24,0,0
Cuba,2020-02-25,0,0
Cuba,2020-02-26,0,0
Cuba,2020-02-27,0,0
Cuba,2020-02-28,0,0
Cuba,2020-02-29,0,0
Cuba,2020-03-01,0,0
Cuba,2020-03-02,0,0
Cuba,2020-03-03,0,0
Cuba,2020-03-04,0,0
Cuba,2020-03-05,0,0
Cuba,2020-03-06,0,0
Cuba,2020-03-07,0,0
Cuba,2020-03-08,0,0
Cuba,2020-03-09,0,0
Cuba,2020-03-10,0,0
Cuba,2020-03-11,3,0
Cuba,2020-03-12,3,0
Cuba,2020-03-13,4,0
Cuba,2020-03-14,4,0
Cuba,2020-03-15,4,0
Cuba,2020-03-16,4,0
Cuba,2020-03-17,7,0
Cuba,2020-03-18,10,1
Cuba,2020-03-19,11,1
Cuba,2020-03-20,21,1
Cuba,2020-03-21,21,1
Cuba,2020-03-22,35,1
Cuba,2020-03-23,40,1
Cuba,2020-03-24,48,1
Cuba,2020-03-25,57,1
Cuba,2020-03-26,67,2
Cuba,2020-03-27,80,2
Cuba,2020-03-28,119,3
Cuba,2020-03-29,139,3
Cuba,2020-03-30,170,4
Cuba,2020-03-31,186,6
Cuba,2020-04-01,212,6
Cuba,2020-04-02,233,6
Cuba,2020-04-03,269,6
Cuba,2020-04-04,288,6
Cuba,2020-04-05,320,8
Cuba,2020-04-06,350,9
Cuba,2020-04-07,396,11
Cuba,2020-04-08,457,12
Cuba,2020-04-09,515,15
Cuba,2020-04-10,564,15
Cuba,2020-04-11,620,16
Cuba,2020-04-12,669,18
Cuba,2020-04-13,726,21
Cuba,2020-04-14,766,21
Cuba,2020-04-15,814,24
Cuba,2020-04-16,862,27
Cuba,2020-04-17,923,31
Cuba,2020-04-18,986,32
Cuba,2020-04-19,1035,34
Cuba,2020-04-20,1087,36
Cuba,2020-04-21,1137,38
Cuba,2020-04-22,1189,40
Cuba,2020-04-23,1235,43
Cuba,2020-04-24,1285,49
Cuba,2020-04-25,1337,51
Cuba,2020-04-26,1369,54
Cuba,2020-04-27,1389,56
Cuba,2020-04-28,1437,58
Cuba,2020-04-29,1467,58
Cuba,2020-04-30,1501,61
Cuba,2020-05-01,1537,64
Cuba,2020-05-02,1611,66
Cuba,2020-05-03,1649,67
Cuba,2020-05-04,1668,69
Cuba,2020-05-05,1685,69
Cuba,2020-05-06,1703,69
North Macedonia,2020-02-15,0,0
North Macedonia,2020-02-16,0,0
North Macedonia,2020-02-17,0,0
North Macedonia,2020-02-18,0,0
North Macedonia,2020-02-19,0,0
North Macedonia,2020-02-20,0,0
North Macedonia,2020-02-21,0,0
North Macedonia,2020-02-22,0,0
North Macedonia,2020-02-23,0,0
North Macedonia,2020-02-24,0,0
North Macedonia,2020-02-25,0,0
North Macedonia,2020-02-26,1,0
North Macedonia,2020-02-27,1,0
North Macedonia,2020-02-28,1,0
North Macedonia,2020-02-29,1,0
North Macedonia,2020-03-01,1,0
North Macedonia,2020-03-02,1,0
North Macedonia,2020-03-03,1,0
North Macedonia,2020-03-04,1,0
North Macedonia,2020-03-05,1,0
North Macedonia,2020-03-06,3,0
North Macedonia,2020-03-07,3,0
North Macedonia,2020-03-08,3,0
North Macedonia,2020-03-09,5,0
North Macedonia,2020-03-10,7,0
North Macedonia,2020-03-11,9,0
North Macedonia,2020-03-12,9,0
North Macedonia,2020-03-13,14,0
North Macedonia,2020-03-14,19,0
North Macedonia,2020-03-15,19,0
North Macedonia,2020-03-16,24,0
North Macedonia,2020-03-17,31,0
North Macedonia,2020-03-18,43,0
North Macedonia,2020-03-19,50,0
North Macedonia,2020-03-20,76,0
North Macedonia,2020-03-21,85,0
North Macedonia,2020-03-22,115,1
North Macedonia,2020-03-23,136,2
North Macedonia,2020-03-24,148,2
