Country,Date,Continent,TotalCases,TotalDeaths
Afghanistan,2020-05-21,Asia,8676,193
Afghanistan,2020-05-22,Asia,9216,205
Afghanistan,2020-05-23,Asia,9998,216
Afghanistan,2020-05-24,Asia,10582,218
Afghanistan,2020-05-25,Asia,11173,219
Afghanistan,2020-05-26,Asia,11831,220
Afghanistan,2020-05-27,Asia,12456,227
Afghanistan,2020-05-28,Asia,13036,235
Afghanistan,2020-05-29,Asia,13659,246
Afghanistan,2020-05-30,Asia,14525,249
Afghanistan,2020-05-31,Asia,15205,257
Afghanistan,2020-06-01,Asia,15750,265
Afghanistan,2020-06-02,Asia,16509,270
Afghanistan,2020-06-03,Asia,17267,294
Afghanistan,2020-06-04,Asia,18054,300
Afghanistan,2020-06-05,Asia,18969,309
Albania,2020-02-15,Europe,0,0
Albania,2020-02-16,Europe,0,0
Albania,2020-02-17,Europe,0,0
Albania,2020-02-18,Europe,0,0
Albania,2020-02-19,Europe,0,0
Albania,2020-02-20,Europe,0,0
Albania,2020-02-21,Europe,0,0
Albania,2020-02-22,Europe,0,0
Albania,2020-02-23,Europe,0,0
Albania,2020-02-24,Europe,0,0
Albania,2020-02-25,Europe,0,0
Albania,2020-02-26,Europe,0,0
Albania,2020-02-27,Europe,0,0
Albania,2020-02-28,Europe,0,0
Albania,2020-02-29,Europe,0,0
Albania,2020-03-01,Europe,0,0
Albania,2020-03-02,Europe,0,0
Albania,2020-03-03,Europe,0,0
Albania,2020-03-04,Europe,0,0
Albania,2020-03-05,Europe,0,0
Albania,2020-03-06,Europe,0,0
Albania,2020-03-07,Europe,0,0
Albania,2020-03-08,Europe,2,0
Albania,2020-03-09,Europe,6,0
Albania,2020-03-10,Europe,10,0
Albania,2020-03-11,Europe,15,1
Albania,2020-03-12,Europe,23,1
Albania,2020-03-13,Europe,33,1
Albania,2020-03-14,Europe,38,1
Albania,2020-03-15,Europe,42,1
Albania,2020-03-16,Europe,51,1
Albania,2020-03-17,Europe,55,1
Albania,2020-03-18,Europe,59,2
Albania,2020-03-19,Europe,64,2
Albania,2020-03-20,Europe,70,2
Albania,2020-03-21,Europe,76,2
Albania,2020-03-22,Europe,89,2
Albania,2020-03-23,Europe,104,4
Albania,2020-03-24,Europe,123,5
Albania,2020-03-25,Europe,146,5
Albania,2020-03-26,Europe,174,6
Albania,2020-03-27,Europe,186,8
Albania,2020-03-28,Europe,197,10
Albania,2020-03-29,Europe,212,10
Albania,2020-03-30,Europe,223,11
Albania,2020-03-31,Europe,243,15
Albania,2020-04-01,Europe,259,15
Albania,2020-04-02,Europe,277,16
Albania,2020-04-03,Europe,304,17
Albania,2020-04-04,Europe,333,20
Albania,2020-04-05,Europe,361,20
Albania,2020-04-06,Europe,377,21
Albania,2020-04-07,Europe,383,22
Albania,2020-04-08,Europe,400,22
Albania,2020-04-09,Europe,409,23
Albania,2020-04-10,Europe,416,23
Albania,2020-04-11,Europe,433,23
Albania,2020-04-12,Europe,446,23
Albania,2020-04-13,Europe,467,23
Albania,2020-04-14,Europe,475,24
Albania,2020-04-15,Europe,494,25
Albania,2020-04-16,Europe,518,26
Albania,2020-04-17,Europe,539,26
Albania,2020-04-18,Europe,548,26
Albania,2020-04-19,Europe,562,26
Albania,2020-04-20,Europe,584,26
Albania,2020-04-21,Europe,609,26
Albania,2020-04-22,Europe,634,27
Albania,2020-04-23,Europe,663,27
Albania,2020-04-24,Europe,678,27
Albania,2020-04-25,Europe,712,27
Albania,2020-04-26,Europe,726,28
Albania,2020-04-27,Europe,736,28
Albania,2020-04-28,Europe,750,30
Albania,2020-04-29,Europe,766,30
Albania,2020-04-30,Europe,773,31
Albania,2020-05-01,Europe,782,31
Albania,2020-05-02,Europe,789,31
Albania,2020-05-03,Europe,795,31
Albania,2020-05-04,Europe,803,31
Albania,2020-05-05,Europe,820,31
Albania,2020-05-06,Europe,832,31
Albania,2020-05-07,Europe,842,31
Albania,2020-05-08,Europe,850,31
Albania,2020-05-09,Europe,856,31
Albania,2020-05-10,Europe,868,31
Albania,2020-05-11,Europe,872,31
Albania,2020-05-12,Europe,876,31
Albania,2020-05-13,Europe,880,31
Albania,2020-05-14,Europe,898,31
Albania,2020-05-15,Europe,916,31
Albania,2020-05-16,Europe,933,31
Albania,2020-05-17,Europe,946,31
Albania,2020-05-18,Europe,948,31
Albania,2020-05-19,Europe,949,31
Albania,2020-05-20,Europe,964,31
Albania,2020-05-21,Europe,969,31
Albania,2020-05-22,Europe,981,31
Albania,2020-05-23,Europe,989,31
Albania,2020-05-24,Europe,998,32
Albania,2020-05-25,Europe,1004,32
Albania,2020-05-26,Europe,1029,33
Albania,2020-05-27,Europe,1050,33
Albania,2020-05-28,Europe,1076,33
Albania,2020-05-29,Europe,1099,33
Albania,2020-05-30,Europe,1122,33
Albania,2020-05-31,Europe,1137,33
Albania,2020-06-01,Europe,1143,33
Albania,2020-06-02,Europe,1164,33
Albania,2020-06-03,Europe,1184,33
Albania,2020-06-04,Europe,1197,33
Albania,2020-06-05,Europe,1212,33
Algeria,2020-02-15,Africa,0,0
Algeria,2020-02-16,Africa,0,0
Algeria,2020-02-17,Africa,0,0
Algeria,2020-02-18,Africa,0,0
Algeria,2020-02-19,Africa,0,0
Algeria,2020-02-20,Africa,0,0
Algeria,2020-02-21,Africa,0,0
Algeria,2020-02-22,Africa,0,0
Algeria,2020-02-23,Africa,0,0
Algeria,2020-02-24,Africa,0,0
Algeria,2020-02-25,Africa,1,0
Algeria,2020-02-26,Africa,1,0
Algeria,2020-02-27,Africa,1,0
Algeria,2020-02-28,Africa,1,0
Algeria,2020-02-29,Africa,1,0
Algeria,2020-03-01,Africa,3,0
Algeria,2020-03-02,Africa,5,0
Algeria,2020-03-03,Africa,8,0
Algeria,2020-03-04,Africa,17,0
Algeria,2020-03-05,Africa,17,0
Algeria,2020-03-06,Africa,17,0
Algeria,2020-03-07,Africa,19,0
Algeria,2020-03-08,Africa,20,0
Algeria,2020-03-09,Africa,20,0
Algeria,2020-03-10,Africa,20,0
Algeria,2020-03-11,Africa,20,0
Algeria,2020-03-12,Africa,26,2
Algeria,2020-03-13,Africa,26,2
Algeria,2020-03-14,Africa,39,3
Algeria,2020-03-15,Africa,54,4
Algeria,2020-03-16,Africa,60,4
Algeria,2020-03-17,Africa,61,5
Algeria,2020-03-18,Africa,75,7
Algeria,2020-03-19,Africa,90,9
Algeria,2020-03-20,Africa,94,11
Algeria,2020-03-21,Africa,139,15
Algeria,2020-03-22,Africa,201,17
Algeria,2020-03-23,Africa,230,17
Algeria,2020-03-24,Africa,264,19
Algeria,2020-03-25,Africa,302,21
Algeria,2020-03-26,Africa,367,25
Algeria,2020-03-27,Africa,409,26
Algeria,2020-03-28,Africa,454,29
Algeria,2020-03-29,Africa,511,31
Algeria,2020-03-30,Africa,584,35
Algeria,2020-03-31,Africa,716,44
Algeria,2020-04-01,Africa,847,58
Algeria,2020-04-02,Africa,986,86
Algeria,2020-04-03,Africa,1171,105
Algeria,2020-04-04,Africa,1251,130
Algeria,2020-04-05,Africa,1320,152
Algeria,2020-04-06,Africa,1423,173
Algeria,2020-04-07,Africa,1468,193
Algeria,2020-04-08,Africa,1572,205
Algeria,2020-04-09,Africa,1666,235
Algeria,2020-04-10,Africa,1761,256
Algeria,2020-04-11,Africa,1825,275
Algeria,2020-04-12,Africa,1914,293
Algeria,2020-04-13,Africa,1983,313
Algeria,2020-04-14,Africa,2070,326
Algeria,2020-04-15,Africa,2160,336
Algeria,2020-04-16,Africa,2268,348
Algeria,2020-04-17,Africa,2418,364
Algeria,2020-04-18,Africa,2534,367
Algeria,2020-04-19,Africa,2629,375
Algeria,2020-04-20,Africa,2718,384
Algeria,2020-04-21,Africa,2811,392
Algeria,2020-04-22,Africa,2910,402
Algeria,2020-04-23,Africa,3007,407
Algeria,2020-04-24,Africa,3127,415
Algeria,2020-04-25,Africa,3256,419
Algeria,2020-04-26,Africa,3382,425
Algeria,2020-04-27,Africa,3517,432
Algeria,2020-04-28,Africa,3649,437
Algeria,2020-04-29,Africa,3848,444
Algeria,2020-04-30,Africa,4006,450
Algeria,2020-05-01,Africa,4154,453
Algeria,2020-05-02,Africa,4295,459
Algeria,2020-05-03,Africa,4474,463
Algeria,2020-05-04,Africa,4648,465
Algeria,2020-05-05,Africa,4838,470
Algeria,2020-05-06,Africa,4997,476
Algeria,2020-05-07,Africa,5182,483
Algeria,2020-05-08,Africa,5369,488
Algeria,2020-05-09,Africa,5558,494
Algeria,2020-05-10,Africa,5723,502
Algeria,2020-05-11,Africa,5891,507
Algeria,2020-05-12,Africa,6067,515
Algeria,2020-05-13,Africa,6253,522
Algeria,2020-05-14,Africa,6442,529
Algeria,2020-05-15,Africa,6629,536
Algeria,2020-05-16,Africa,6821,542
Algeria,2020-05-17,Africa,7019,548
Algeria,2020-05-18,Africa,7201,555
Algeria,2020-05-19,Africa,7377,561
Algeria,2020-05-20,Africa,7542,568
Algeria,2020-05-21,Africa,7728,575
Algeria,2020-05-22,Africa,7918,582
Algeria,2020-05-23,Africa,8113,592
Algeria,2020-05-24,Africa,8306,600
Algeria,2020-05-25,Africa,8503,609
Algeria,2020-05-26,Africa,8697,617
Algeria,2020-05-27,Africa,8857,623
Algeria,2020-05-28,Africa,8997,630
Algeria,2020-05-29,Africa,9134,638
Algeria,2020-05-30,Africa,9267,646
Algeria,2020-05-31,Africa,9394,653
Algeria,2020-06-01,Africa,9513,661
Algeria,2020-06-02,Africa,9626,667
Algeria,2020-06-03,Africa,9733,673
Algeria,2020-06-04,Africa,9831,681
Algeria,2020-06-05,Africa,9935,690
Argentina,2020-02-15,South America,0,0
Argentina,2020-02-16,South America,0,0
Argentina,2020-02-17,South America,0,0
Argentina,2020-02-18,South America,0,0
Argentina,2020-02-19,South America,0,0
Argentina,2020-02-20,South America,0,0
Argentina,2020-02-21,South America,0,0
Argentina,2020-02-22,South America,0,0
Argentina,2020-02-23,South America,0,0
Argentina,2020-02-24,South America,0,0
Argentina,2020-02-25,South America,0,0
Argentina,2020-02-26,South America,0,0
Argentina,2020-02-27,South America,0,0
Argentina,2020-02-28,South America,0,0
Argentina,2020-02-29,South America,0,0
Argentina,2020-03-01,South America,0,0
Argentina,2020-03-02,South America,0,0
Argentina,2020-03-03,South America,1,0
Argentina,2020-03-04,South America,1,0
Argentina,2020-03-05,South America,2,0
Argentina,2020-03-06,South America,8,0
Argentina,2020-03-07,South America,9,1
Argentina,2020-03-08,South America,12,1
Argentina,2020-03-09,South America,17,1
Argentina,2020-03-10,South America,19,1
Argentina,2020-03-11,South America,21,1
Argentina,2020-03-12,South America,31,1
Argentina,2020-03-13,South America,34,2
Argentina,2020-03-14,South America,45,2
Argentina,2020-03-15,South America,56,2
Argentina,2020-03-16,South America,65,2
Argentina,2020-03-17,South America,79,2
Argentina,2020-03-18,South America,97,2
Argentina,2020-03-19,South America,128,3
Argentina,2020-03-20,South America,158,3
Argentina,2020-03-21,South America,158,4
Argentina,2020-03-22,South America,266,4
Argentina,2020-03-23,South America,301,4
Argentina,2020-03-24,South America,387,6
Argentina,2020-03-25,South America,502,8
Argentina,2020-03-26,South America,589,12
Argentina,2020-03-27,South America,589,13
Argentina,2020-03-28,South America,745,19
Argentina,2020-03-29,South America,820,20
Argentina,2020-03-30,South America,820,23
Argentina,2020-03-31,South America,1054,27
Argentina,2020-04-01,South America,1133,32
Argentina,2020-04-02,South America,1265,36
Argentina,2020-04-03,South America,1353,42
Argentina,2020-04-04,South America,1451,43
Argentina,2020-04-05,South America,1554,46
Argentina,2020-04-06,South America,1628,53
Argentina,2020-04-07,South America,1715,60
Argentina,2020-04-08,South America,1795,65
Argentina,2020-04-09,South America,1894,79
Argentina,2020-04-10,South America,1975,82
Argentina,2020-04-11,South America,2142,89
Argentina,2020-04-12,South America,2142,90
Argentina,2020-04-13,South America,2277,98
Argentina,2020-04-14,South America,2277,102
Argentina,2020-04-15,South America,2571,112
Argentina,2020-04-16,South America,2669,122
Argentina,2020-04-17,South America,2669,123
Argentina,2020-04-18,South America,2839,132
Argentina,2020-04-19,South America,2941,134
Argentina,2020-04-20,South America,3031,142
Argentina,2020-04-21,South America,3144,151
Argentina,2020-04-22,South America,3288,159
Argentina,2020-04-23,South America,3435,165
Argentina,2020-04-24,South America,3607,176
Argentina,2020-04-25,South America,3780,185
Argentina,2020-04-26,South America,3892,192
Argentina,2020-04-27,South America,4003,197
Argentina,2020-04-28,South America,4127,207
Argentina,2020-04-29,South America,4285,214
Argentina,2020-04-30,South America,4428,218
Argentina,2020-05-01,South America,4532,225
Argentina,2020-05-02,South America,4681,237
Argentina,2020-05-03,South America,4783,246
Argentina,2020-05-04,South America,4887,260
Argentina,2020-05-05,South America,5020,264
Argentina,2020-05-06,South America,5208,273
Argentina,2020-05-07,South America,5371,282
Argentina,2020-05-08,South America,5611,293
Argentina,2020-05-09,South America,5776,300
Argentina,2020-05-10,South America,6034,305
Argentina,2020-05-11,South America,6278,314
Argentina,2020-05-12,South America,6563,319
Argentina,2020-05-13,South America,6879,329
Argentina,2020-05-14,South America,7134,353
Argentina,2020-05-15,South America,7479,356
Argentina,2020-05-16,South America,7805,363
Argentina,2020-05-17,South America,8068,373
Argentina,2020-05-18,South America,8371,382
Argentina,2020-05-19,South America,8809,393
Argentina,2020-05-20,South America,9283,403
Argentina,2020-05-21,South America,9931,416
Argentina,2020-05-22,South America,10649,433
Argentina,2020-05-23,South America,11353,445
Argentina,2020-05-24,South America,12076,452
Argentina,2020-05-25,South America,12628,467
Argentina,2020-05-26,South America,13228,484
Argentina,2020-05-27,South America,13933,500
Argentina,2020-05-28,South America,14702,508
Argentina,2020-05-29,South America,15419,520
Argentina,2020-05-30,South America,16214,528
Argentina,2020-05-31,South America,16851,539
Argentina,2020-06-01,South America,17415,556
Argentina,2020-06-02,South America,18319,569
Argentina,2020-06-03,South America,19268,583
Argentina,2020-06-04,South America,20197,608
Argentina,2020-06-05,South America,21037,632
Armenia,2020-02-15,Asia,0,0
Armenia,2020-02-16,Asia,0,0
Armenia,2020-02-17,Asia,0,0
Armenia,2020-02-18,Asia,0,0
Armenia,2020-02-19,Asia,0,0
Armenia,2020-02-20,Asia,0,0
Armenia,2020-02-21,Asia,0,0
Armenia,2020-02-22,Asia,0,0
Armenia,2020-02-23,Asia,0,0
Armenia,2020-02-24,Asia,0,0
Armenia,2020-02-25,Asia,0,0
Armenia,2020-02-26,Asia,0,0
Armenia,2020-02-27,Asia,0,0
Armenia,2020-02-28,Asia,0,0
Armenia,2020-02-29,Asia,0,0
Armenia,2020-03-01,Asia,1,0
Armenia,2020-03-02,Asia,1,0
Armenia,2020-03-03,Asia,1,0
Armenia,2020-03-04,Asia,1,0
Armenia,2020-03-05,Asia,1,0
Armenia,2020-03-06,Asia,1,0
Armenia,2020-03-07,Asia,1,0
Armenia,2020-03-08,Asia,1,0
Armenia,2020-03-09,Asia,1,0
Armenia,2020-03-10,Asia,1,0
Armenia,2020-03-11,Asia,1,0
Armenia,2020-03-12,Asia,6,0
Armenia,2020-03-13,Asia,8,0
Armenia,2020-03-14,Asia,20,0
Armenia,2020-03-15,Asia,28,0
Armenia,2020-03-16,Asia,52,0
Armenia,2020-03-17,Asia,78,0
Armenia,2020-03-18,Asia,110,0
Armenia,2020-03-19,Asia,122,0
Armenia,2020-03-20,Asia,136,0
Armenia,2020-03-21,Asia,160,0
Armenia,2020-03-22,Asia,194,0
Armenia,2020-03-23,Asia,235,0
Armenia,2020-03-24,Asia,249,0
Armenia,2020-03-25,Asia,265,0
Armenia,2020-03-26,Asia,290,1
Armenia,2020-03-27,Asia,329,1
Armenia,2020-03-28,Asia,407,1
Armenia,2020-03-29,Asia,424,3
Armenia,2020-03-30,Asia,482,3
Armenia,2020-03-31,Asia,532,3
Armenia,2020-04-01,Asia,571,4
Armenia,2020-04-02,Asia,663,7
Armenia,2020-04-03,Asia,736,7
Armenia,2020-04-04,Asia,770,7
Armenia,2020-04-05,Asia,822,7
Armenia,2020-04-06,Asia,833,8
Armenia,2020-04-07,Asia,853,8
Armenia,2020-04-08,Asia,881,9
Armenia,2020-04-09,Asia,921,10
Armenia,2020-04-10,Asia,937,12
Armenia,2020-04-11,Asia,967,13
Armenia,2020-04-12,Asia,1013,13
Armenia,2020-04-13,Asia,1039,14
Armenia,2020-04-14,Asia,1067,16
Armenia,2020-04-15,Asia,1111,17
Armenia,2020-04-16,Asia,1159,18
Armenia,2020-04-17,Asia,1201,19
Armenia,2020-04-18,Asia,1248,20
Armenia,2020-04-19,Asia,1291,20
Armenia,2020-04-20,Asia,1339,22
Armenia,2020-04-21,Asia,1401,24
Armenia,2020-04-22,Asia,1473,24
Armenia,2020-04-23,Asia,1523,24
Armenia,2020-04-24,Asia,1596,27
Armenia,2020-04-25,Asia,1677,28
Armenia,2020-04-26,Asia,1746,28
Armenia,2020-04-27,Asia,1808,29
Armenia,2020-04-28,Asia,1867,30
Armenia,2020-04-29,Asia,1932,30
Armenia,2020-04-30,Asia,2066,32
Armenia,2020-05-01,Asia,2148,33
Armenia,2020-05-02,Asia,2273,33
Armenia,2020-05-03,Asia,2386,35
Armenia,2020-05-04,Asia,2507,39
Armenia,2020-05-05,Asia,2619,40
Armenia,2020-05-06,Asia,2782,40
Armenia,2020-05-07,Asia,2884,42
Armenia,2020-05-08,Asia,3029,43
Armenia,2020-05-09,Asia,3175,44
Armenia,2020-05-10,Asia,3313,45
Armenia,2020-05-11,Asia,3392,46
Armenia,2020-05-12,Asia,3538,47
Armenia,2020-05-13,Asia,3718,48
Armenia,2020-05-14,Asia,3860,49
Armenia,2020-05-15,Asia,4044,52
Armenia,2020-05-16,Asia,4283,55
Armenia,2020-05-17,Asia,4472,60
Armenia,2020-05-18,Asia,4823,61
Armenia,2020-05-19,Asia,5041,64
Armenia,2020-05-20,Asia,5271,67
Armenia,2020-05-21,Asia,5606,70
Armenia,2020-05-22,Asia,5928,74
Armenia,2020-05-23,Asia,6302,77
Armenia,2020-05-24,Asia,6661,81
Armenia,2020-05-25,Asia,7113,87
Armenia,2020-05-26,Asia,7402,91
Armenia,2020-05-27,Asia,7774,98
Armenia,2020-05-28,Asia,8216,113
Armenia,2020-05-29,Asia,8676,120
Armenia,2020-05-30,Asia,8927,127
Armenia,2020-05-31,Asia,9282,131
Armenia,2020-06-01,Asia,9492,139
Armenia,2020-06-02,Asia,10009,158
Armenia,2020-06-03,Asia,10524,170
Armenia,2020-06-04,Asia,11221,176
Armenia,2020-06-05,Asia,11817,183
Australia,2020-01-20,Australia/Oceania,0,0
Australia,2020-01-21,Australia/Oceania,0,0
Australia,2020-01-22,Australia/Oceania,0,0
Australia,2020-01-23,Australia/Oceania,0,0
Australia,2020-01-24,Australia/Oceania,3,0
Australia,2020-01-25,Australia/Oceania,4,0
Australia,2020-01-26,Australia/Oceania,4,0
Australia,2020-01-27,Australia/Oceania,5,0
Australia,2020-01-28,Australia/Oceania,7,0
Australia,2020-01-29,Australia/Oceania,7,0
Australia,2020-01-30,Australia/Oceania,9,0
Australia,2020-01-31,Australia/Oceania,12,0
Australia,2020-02-01,Australia/Oceania,12,0
Australia,2020-02-02,Australia/Oceania,12,0
Australia,2020-02-03,Australia/Oceania,12,0
Australia,2020-02-04,Australia/Oceania,13,0
Australia,2020-02-05,Australia/Oceania,14,0
Australia,2020-02-06,Australia/Oceania,15,0
Australia,2020-02-07,Australia/Oceania,15,0
Australia,2020-02-08,Australia/Oceania,15,0
Australia,2020-02-09,Australia/Oceania,15,0
Australia,2020-02-10,Australia/Oceania,15,0
Australia,2020-02-11,Australia/Oceania,15,0
Australia,2020-02-12,Australia/Oceania,15,0
Australia,2020-02-13,Australia/Oceania,15,0
Australia,2020-02-14,Australia/Oceania,15,0
Australia,2020-02-15,Australia/Oceania,15,0
Australia,2020-02-16,Australia/Oceania,15,0
Australia,2020-02-17,Australia/Oceania,15,0
Australia,2020-02-18,Australia/Oceania,15,0
Australia,2020-02-19,Australia/Oceania,15,0
Australia,2020-02-20,Australia/Oceania,17,0
Australia,2020-02-21,Australia/Oceania,19,0
Australia,2020-02-22,Australia/Oceania,21,0
Australia,2020-02-23,Australia/Oceania,22,0
Australia,2020-02-24,Australia/Oceania,22,0
Australia,2020-02-25,Australia/Oceania,22,0
Australia,2020-02-26,Australia/Oceania,23,0
Australia,2020-02-27,Australia/Oceania,23,0
Australia,2020-02-28,Australia/Oceania,25,0
Australia,2020-02-29,Australia/Oceania,25,0
Australia,2020-03-01,Australia/Oceania,29,1
Australia,2020-03-02,Australia/Oceania,33,1
Australia,2020-03-03,Australia/Oceania,39,1
Australia,2020-03-04,Australia/Oceania,53,2
Australia,2020-03-05,Australia/Oceania,60,2
Australia,2020-03-06,Australia/Oceania,63,2
Australia,2020-03-07,Australia/Oceania,74,3
Australia,2020-03-08,Australia/Oceania,83,3
Australia,2020-03-09,Australia/Oceania,93,3
Australia,2020-03-10,Australia/Oceania,116,3
Australia,2020-03-11,Australia/Oceania,128,3
Australia,2020-03-12,Australia/Oceania,156,3
Australia,2020-03-13,Australia/Oceania,199,3
Australia,2020-03-14,Australia/Oceania,248,3
Australia,2020-03-15,Australia/Oceania,300,5
Australia,2020-03-16,Australia/Oceania,401,5
Australia,2020-03-17,Australia/Oceania,455,5
Australia,2020-03-18,Australia/Oceania,596,6
Australia,2020-03-19,Australia/Oceania,756,7
Australia,2020-03-20,Australia/Oceania,928,7
Australia,2020-03-21,Australia/Oceania,1072,7
Australia,2020-03-22,Australia/Oceania,1609,7
Australia,2020-03-23,Australia/Oceania,1887,7
Australia,2020-03-24,Australia/Oceania,2317,8
Australia,2020-03-25,Australia/Oceania,2676,11
Australia,2020-03-26,Australia/Oceania,3050,13
Australia,2020-03-27,Australia/Oceania,3378,13
Australia,2020-03-28,Australia/Oceania,3635,14
Australia,2020-03-29,Australia/Oceania,4163,17
Australia,2020-03-30,Australia/Oceania,4460,19
Australia,2020-03-31,Australia/Oceania,4763,20
Australia,2020-04-01,Australia/Oceania,5048,23
Australia,2020-04-02,Australia/Oceania,5314,25
Australia,2020-04-03,Australia/Oceania,5454,28
Australia,2020-04-04,Australia/Oceania,5550,30
Australia,2020-04-05,Australia/Oceania,5750,37
Australia,2020-04-06,Australia/Oceania,5895,45
Australia,2020-04-07,Australia/Oceania,5988,49
Australia,2020-04-08,Australia/Oceania,6052,50
Australia,2020-04-09,Australia/Oceania,6152,51
Australia,2020-04-10,Australia/Oceania,6238,54
Australia,2020-04-11,Australia/Oceania,6303,56
Australia,2020-04-12,Australia/Oceania,6313,59
Australia,2020-04-13,Australia/Oceania,6359,61
Australia,2020-04-14,Australia/Oceania,6400,61
Australia,2020-04-15,Australia/Oceania,6447,63
Australia,2020-04-16,Australia/Oceania,6468,63
Australia,2020-04-17,Australia/Oceania,6533,65
Australia,2020-04-18,Australia/Oceania,6586,70
Australia,2020-04-19,Australia/Oceania,6612,71
Australia,2020-04-20,Australia/Oceania,6625,71
Australia,2020-04-21,Australia/Oceania,6645,71
Australia,2020-04-22,Australia/Oceania,6649,74
Australia,2020-04-23,Australia/Oceania,6667,75
Australia,2020-04-24,Australia/Oceania,6675,79
Australia,2020-04-25,Australia/Oceania,6695,80
Australia,2020-04-26,Australia/Oceania,6716,83
Australia,2020-04-27,Australia/Oceania,6720,83
Australia,2020-04-28,Australia/Oceania,6738,88
Australia,2020-04-29,Australia/Oceania,6746,89
Australia,2020-04-30,Australia/Oceania,6754,92
Australia,2020-05-01,Australia/Oceania,6767,93
Australia,2020-05-02,Australia/Oceania,6781,93
Australia,2020-05-03,Australia/Oceania,6801,95
Australia,2020-05-04,Australia/Oceania,6825,95
Australia,2020-05-05,Australia/Oceania,6849,96
Australia,2020-05-06,Australia/Oceania,6875,97
Australia,2020-05-07,Australia/Oceania,6896,97
Australia,2020-05-08,Australia/Oceania,6914,97
Australia,2020-05-09,Australia/Oceania,6929,97
Australia,2020-05-10,Australia/Oceania,6941,97
Australia,2020-05-11,Australia/Oceania,6948,97
Australia,2020-05-12,Australia/Oceania,6964,97
Australia,2020-05-13,Australia/Oceania,6980,98
Australia,2020-05-14,Australia/Oceania,6989,98
Australia,2020-05-15,Australia/Oceania,7019,98
Australia,2020-05-16,Australia/Oceania,7036,98
Australia,2020-05-17,Australia/Oceania,7045,98
Australia,2020-05-18,Australia/Oceania,7060,99
Australia,2020-05-19,Australia/Oceania,7068,100
Australia,2020-05-20,Australia/Oceania,7079,100
Australia,2020-05-21,Australia/Oceania,7081,100
Australia,2020-05-22,Australia/Oceania,7095,101
Australia,2020-05-23,Australia/Oceania,7111,102
Australia,2020-05-24,Australia/Oceania,7114,102
Australia,2020-05-25,Australia/Oceania,7118,102
Australia,2020-05-26,Australia/Oceania,7133,102
Australia,2020-05-27,Australia/Oceania,7139,102
Australia,2020-05-28,Australia/Oceania,7150,102
Australia,2020-05-29,Australia/Oceania,7173,102
Australia,2020-05-30,Australia/Oceania,7185,102
Australia,2020-05-31,Australia/Oceania,7195,102
Australia,2020-06-01,Australia/Oceania,7204,102
Australia,2020-06-02,Australia/Oceania,7221,102
Australia,2020-06-03,Australia/Oceania,7229,102
Australia,2020-06-04,Australia/Oceania,7240,102
Australia,2020-06-05,Australia/Oceania,7251,102
Austria,2020-02-15,Europe,0,0
Austria,2020-02-16,Europe,0,0
Austria,2020-02-17,Europe,0,0
Austria,2020-02-18,Europe,0,0
Austria,2020-02-19,Europe,0,0
Austria,2020-02-20,Europe,0,0
Austria,2020-02-21,Europe,0,0
Austria,2020-02-22,Europe,0,0
Austria,2020-02-23,Europe,0,0
Austria,2020-02-24,Europe,0,0
Austria,2020-02-25,Europe,2,0
Austria,2020-02-26,Europe,2,0
Austria,2020-02-27,Europe,5,0
Austria,2020-02-28,Europe,7,0
Austria,2020-02-29,Europe,10,0
Austria,2020-03-01,Europe,14,0
Austria,2020-03-02,Europe,18,0
Austria,2020-03-03,Europe,24,0
Austria,2020-03-04,Europe,29,0
Austria,2020-03-05,Europe,43,0
Austria,2020-03-06,Europe,66,0
Austria,2020-03-07,Europe,81,0
Austria,2020-03-08,Europe,104,0
Austria,2020-03-09,Europe,131,0
Austria,2020-03-10,Europe,182,0
Austria,2020-03-11,Europe,246,0
Austria,2020-03-12,Europe,361,1
Austria,2020-03-13,Europe,504,1
Austria,2020-03-14,Europe,655,1
Austria,2020-03-15,Europe,860,1
Austria,2020-03-16,Europe,1018,3
Austria,2020-03-17,Europe,1332,4
Austria,2020-03-18,Europe,1646,4
Austria,2020-03-19,Europe,2179,6
Austria,2020-03-20,Europe,2649,6
Austria,2020-03-21,Europe,2992,8
Austria,2020-03-22,Europe,3582,16
Austria,2020-03-23,Europe,4474,21
Austria,2020-03-24,Europe,5283,28
Austria,2020-03-25,Europe,5588,31
Austria,2020-03-26,Europe,6909,49
Austria,2020-03-27,Europe,7697,58
Austria,2020-03-28,Europe,8271,68
Austria,2020-03-29,Europe,8788,86
Austria,2020-03-30,Europe,9618,108
Austria,2020-03-31,Europe,10180,128
Austria,2020-04-01,Europe,10711,146
Austria,2020-04-02,Europe,11129,158
Austria,2020-04-03,Europe,11524,168
Austria,2020-04-04,Europe,11781,186
Austria,2020-04-05,Europe,12051,204
Austria,2020-04-06,Europe,12297,220
Austria,2020-04-07,Europe,12639,243
Austria,2020-04-08,Europe,12942,273
Austria,2020-04-09,Europe,13244,295
Austria,2020-04-10,Europe,13560,319
Austria,2020-04-11,Europe,13806,337
Austria,2020-04-12,Europe,13945,350
Austria,2020-04-13,Europe,14041,368
Austria,2020-04-14,Europe,14226,384
Austria,2020-04-15,Europe,14350,393
Austria,2020-04-16,Europe,14476,410
Austria,2020-04-17,Europe,14595,431
Austria,2020-04-18,Europe,14671,443
Austria,2020-04-19,Europe,14749,452
